candidate_id,skillUri
275,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
275,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
275,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
275,http://data.europa.eu/esco/skill/78521a78-d0b6-41ca-ae11-d1af9da8a3cb
276,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
276,http://data.europa.eu/esco/skill/f190355a-cea5-4cd0-b6cd-a5c3d9a14985
276,http://data.europa.eu/esco/skill/dc9a236c-c640-43c3-812f-269403591edb
278,http://data.europa.eu/esco/skill/2aa8d1eb-4c9f-4ba8-bb53-e35ed36fb14b
278,http://data.europa.eu/esco/skill/6bed3a09-888b-4b85-b9f6-32b966154cf4
278,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee
278,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
278,http://data.europa.eu/esco/skill/f190355a-cea5-4cd0-b6cd-a5c3d9a14985
279,http://data.europa.eu/esco/skill/21d61f14-8fe3-4066-aed7-a0c4e0620d8e
279,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
279,http://data.europa.eu/esco/skill/7ee51257-8947-4b69-9bdf-322baf0a6398
279,http://data.europa.eu/esco/skill/ba96668e-afbb-46a6-aafc-f366e1b47d87
280,http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6
280,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc
281,http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268
281,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
281,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
281,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
281,http://data.europa.eu/esco/skill/78521a78-d0b6-41ca-ae11-d1af9da8a3cb
282,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
282,http://data.europa.eu/esco/skill/f190355a-cea5-4cd0-b6cd-a5c3d9a14985
282,http://data.europa.eu/esco/skill/dc9a236c-c640-43c3-812f-269403591edb
284,http://data.europa.eu/esco/skill/2aa8d1eb-4c9f-4ba8-bb53-e35ed36fb14b
284,http://data.europa.eu/esco/skill/6bed3a09-888b-4b85-b9f6-32b966154cf4
284,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee
284,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
284,http://data.europa.eu/esco/skill/f190355a-cea5-4cd0-b6cd-a5c3d9a14985
285,http://data.europa.eu/esco/skill/21d61f14-8fe3-4066-aed7-a0c4e0620d8e
285,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
285,http://data.europa.eu/esco/skill/7ee51257-8947-4b69-9bdf-322baf0a6398
285,http://data.europa.eu/esco/skill/ba96668e-afbb-46a6-aafc-f366e1b47d87
286,http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6
286,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc
287,http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268
287,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
287,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
287,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
287,http://data.europa.eu/esco/skill/78521a78-d0b6-41ca-ae11-d1af9da8a3cb
288,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
288,http://data.europa.eu/esco/skill/f190355a-cea5-4cd0-b6cd-a5c3d9a14985
288,http://data.europa.eu/esco/skill/dc9a236c-c640-43c3-812f-269403591edb
290,http://data.europa.eu/esco/skill/2aa8d1eb-4c9f-4ba8-bb53-e35ed36fb14b
290,http://data.europa.eu/esco/skill/6bed3a09-888b-4b85-b9f6-32b966154cf4
290,http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee
290,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
290,http://data.europa.eu/esco/skill/f190355a-cea5-4cd0-b6cd-a5c3d9a14985
291,http://data.europa.eu/esco/skill/21d61f14-8fe3-4066-aed7-a0c4e0620d8e
291,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
291,http://data.europa.eu/esco/skill/7ee51257-8947-4b69-9bdf-322baf0a6398
291,http://data.europa.eu/esco/skill/ba96668e-afbb-46a6-aafc-f366e1b47d87
292,http://data.europa.eu/esco/skill/8770350e-746f-4adb-9556-18ca68104be6
292,http://data.europa.eu/esco/skill/15a33d76-4640-438d-ae64-fdc0c1d3eebc
293,http://data.europa.eu/esco/skill/2b22f3b1-5de4-43f9-b6d1-b20f65871268
293,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
293,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
293,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
293,http://data.europa.eu/esco/skill/78521a78-d0b6-41ca-ae11-d1af9da8a3cb
294,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
294,http://data.europa.eu/esco/skill/f190355a-cea5-4cd0-b6cd-a5c3d9a14985
294,http://data.europa.eu/esco/skill/dc9a236c-c640-43c3-812f-269403591edb
295,http://data.europa.eu/esco/skill/608eb32b-276c-42a6-9be9-2d7bc33e9b3b
295,http://data.europa.eu/esco/skill/e9e9b625-f59f-4bda-952d-1f9831e6dfda
295,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
295,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
295,http://data.europa.eu/esco/skill/fe77f9ca-7bd2-4a68-98f4-8463a4fb8301
296,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
298,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
299,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
299,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
300,http://data.europa.eu/esco/skill/d93a7370-bf56-43f5-be54-e108f8ec3107
300,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
301,http://data.europa.eu/esco/skill/608eb32b-276c-42a6-9be9-2d7bc33e9b3b
301,http://data.europa.eu/esco/skill/e9e9b625-f59f-4bda-952d-1f9831e6dfda
301,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
301,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
301,http://data.europa.eu/esco/skill/fe77f9ca-7bd2-4a68-98f4-8463a4fb8301
302,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
304,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
305,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
305,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
306,http://data.europa.eu/esco/skill/d93a7370-bf56-43f5-be54-e108f8ec3107
306,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
307,http://data.europa.eu/esco/skill/608eb32b-276c-42a6-9be9-2d7bc33e9b3b
307,http://data.europa.eu/esco/skill/e9e9b625-f59f-4bda-952d-1f9831e6dfda
307,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
307,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
307,http://data.europa.eu/esco/skill/fe77f9ca-7bd2-4a68-98f4-8463a4fb8301
308,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
310,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
311,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
311,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
312,http://data.europa.eu/esco/skill/d93a7370-bf56-43f5-be54-e108f8ec3107
312,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
313,http://data.europa.eu/esco/skill/608eb32b-276c-42a6-9be9-2d7bc33e9b3b
313,http://data.europa.eu/esco/skill/e9e9b625-f59f-4bda-952d-1f9831e6dfda
313,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
313,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
313,http://data.europa.eu/esco/skill/fe77f9ca-7bd2-4a68-98f4-8463a4fb8301
314,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
316,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
317,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
317,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
318,http://data.europa.eu/esco/skill/d93a7370-bf56-43f5-be54-e108f8ec3107
318,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2
319,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08
319,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
319,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
320,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
320,http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996
320,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
320,http://data.europa.eu/esco/skill/1236128d-9bb4-4d94-bc1e-40fd14824280
320,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
320,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
320,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
321,http://data.europa.eu/esco/skill/eab3bafa-eebb-47bf-85ce-e336c5019108
321,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
321,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
321,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
321,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
321,http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c
321,http://data.europa.eu/esco/skill/38da3c60-4b7c-4698-9256-574e4ee4e93b
322,http://data.europa.eu/esco/skill/449d119b-2d66-43a9-9230-7d27f16afbb6
322,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
322,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
322,http://data.europa.eu/esco/skill/b483124c-180c-4d3a-8b7c-72e4e7a5b49b
322,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
323,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
323,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
324,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
324,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
324,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
325,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
325,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
325,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
325,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
325,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
325,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
325,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
325,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
325,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
326,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
326,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
326,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
326,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
326,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
326,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
326,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
326,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
326,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
327,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
327,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
327,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413
327,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
327,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
328,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
328,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
328,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
328,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
328,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
328,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a
329,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
329,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
329,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
329,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
329,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
330,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
330,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
330,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
330,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
330,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
330,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
330,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
331,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
332,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
332,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
333,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08
333,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
333,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
334,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
334,http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996
334,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
334,http://data.europa.eu/esco/skill/1236128d-9bb4-4d94-bc1e-40fd14824280
334,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
334,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
334,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
335,http://data.europa.eu/esco/skill/eab3bafa-eebb-47bf-85ce-e336c5019108
335,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
335,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
335,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
335,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
335,http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c
335,http://data.europa.eu/esco/skill/38da3c60-4b7c-4698-9256-574e4ee4e93b
336,http://data.europa.eu/esco/skill/449d119b-2d66-43a9-9230-7d27f16afbb6
336,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
336,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
336,http://data.europa.eu/esco/skill/b483124c-180c-4d3a-8b7c-72e4e7a5b49b
336,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
337,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
337,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
338,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
338,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
338,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
339,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
339,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
339,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
339,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
339,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
339,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
339,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
339,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
339,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
340,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
340,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
340,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
340,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
340,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
340,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
340,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
340,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
340,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
341,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
341,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
341,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413
341,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
341,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
342,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
342,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
342,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
342,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
342,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
342,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a
343,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
343,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
343,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
343,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
343,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
344,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
344,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
344,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
344,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
344,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
344,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
344,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
345,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
346,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
346,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
347,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08
347,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
347,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
348,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
348,http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996
348,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
348,http://data.europa.eu/esco/skill/1236128d-9bb4-4d94-bc1e-40fd14824280
348,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
348,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
348,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
349,http://data.europa.eu/esco/skill/eab3bafa-eebb-47bf-85ce-e336c5019108
349,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
349,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
349,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
349,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
349,http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c
349,http://data.europa.eu/esco/skill/38da3c60-4b7c-4698-9256-574e4ee4e93b
350,http://data.europa.eu/esco/skill/449d119b-2d66-43a9-9230-7d27f16afbb6
350,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
350,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
350,http://data.europa.eu/esco/skill/b483124c-180c-4d3a-8b7c-72e4e7a5b49b
350,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
351,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
351,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
352,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
352,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
352,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
353,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
353,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
353,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
353,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
353,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
353,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
353,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
353,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
353,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
354,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
354,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
354,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
354,http://data.europa.eu/esco/skill/ddc3119d-1d6e-4324-9125-a3380d299ac5
354,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
354,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
354,http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146
354,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
354,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
355,http://data.europa.eu/esco/skill/4da171e5-779c-4983-a76f-91c16751e99f
355,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272
355,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413
355,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
355,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
356,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
356,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
356,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
356,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282
356,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1
356,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a
357,http://data.europa.eu/esco/skill/43ae58b9-5e56-4524-b45a-b422777a0576
